"Date","Tweets published","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"2021-10-11","11","10195","474","0.04649337910740559","1","6","96","43","17","1","131","0","0","0","0","0","0","572","179","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-10-12","22","18108","1226","0.06770488182018997","7","25","103","49","58","2","292","0","0","0","0","0","0","744","690","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-10-13","5","6428","255","0.03967019290603609","1","6","24","12","19","0","84","0","0","0","0","0","0","114","109","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-10-14","6","7012","147","0.02096406160867085","3","5","45","10","8","0","66","0","0","0","0","0","0","17","10","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-10-15","12","10816","348","0.03217455621301775","2","14","56","41","7","0","214","0","0","0","0","0","0","17","14","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-10-16","17","29051","1358","0.04674537881656397","25","22","116","80","152","2","300","0","0","0","0","0","0","669","661","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-10-17","14","31484","1377","0.04373650107991361","20","11","127","46","148","1","307","0","0","0","0","0","0","720","717","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-10-18","5","19804","794","0.04009291052312664","19","6","81","89","116","0","231","0","0","0","0","0","0","511","252","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-10-19","13","12665","316","0.0249506514015002","5","9","59","32","41","0","110","0","0","0","0","0","0","78","60","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-10-20","18","17384","494","0.028416935112747354","10","20","72","41","19","1","280","0","0","0","0","0","0","55","51","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-10-21","6","6153","151","0.024540874370225906","1","3","30","12","13","0","81","0","0","0","0","0","0","17","11","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-10-22","3","8039","258","0.03209354397313099","0","2","18","21","54","0","116","0","0","0","0","0","0","536","47","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-10-23","11","14846","1034","0.06964839013875791","3","17","61","187","11","0","300","0","0","0","0","0","0","562","455","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-10-24","10","5684","354","0.06228008444757213","0","6","40","52","9","0","95","0","0","0","0","0","0","166","152","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-10-25","12","10221","429","0.041972409744643384","10","18","83","30","57","0","180","0","0","0","0","0","0","60","51","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-10-26","14","17231","480","0.027856769775404792","13","19","98","31","35","0","249","0","0","0","0","0","0","43","35","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-10-27","17","25269","1117","0.044204361074834775","6","18","139","63","47","0","398","0","0","0","0","0","0","693","446","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-10-28","69","64845","1892","0.02917726887192536","48","69","357","121","139","2","636","0","0","0","0","0","0","960","520","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-10-29","25","39712","890","0.02241136180499597","12","30","183","56","62","5","323","0","0","0","0","0","0","605","219","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-10-30","23","13188","434","0.032908704883227176","18","21","114","40","18","4","134","0","0","0","0","0","0","113","85","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-10-31","0","3809","115","0.030191651352060908","1","1","21","10","5","6","43","0","0","0","0","0","0","35","28","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
