"Date","Tweets published","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"2021-05-11","6","10831","158","0.014587757363124365","1","4","50","27","9","0","55","0","0","0","0","0","0","145","12","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-05-12","17","54288","1255","0.023117447686413203","36","20","215","76","104","10","375","0","0","0","0","0","0","1192","419","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-05-13","9","28812","813","0.02821740941274469","15","9","150","58","62","1","245","0","0","0","0","0","0","413","273","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-05-14","1","7256","147","0.02025909592061742","3","1","20","14","23","0","45","0","0","0","0","0","0","244","41","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-05-15","3","2765","80","0.028933092224231464","2","4","13","8","3","0","46","0","0","0","0","0","0","43","4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-05-16","1","2247","27","0.012016021361815754","2","1","4","7","1","0","10","0","0","0","0","0","0","19","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-05-17","7","20192","213","0.010548732171156894","6","10","50","20","38","1","84","0","0","0","0","0","0","19","4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-05-18","6","14419","327","0.02267841043068174","8","6","68","31","8","1","98","0","0","0","0","0","0","114","107","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-05-19","12","20200","586","0.02900990099009901","22","11","102","60","50","0","103","0","0","0","0","0","0","747","238","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-05-20","3","9794","179","0.01827649581376353","5","1","18","20","9","0","76","0","0","0","0","0","0","199","50","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-05-21","5","6077","122","0.020075695244363995","3","3","20","8","26","0","47","0","0","0","0","0","0","40","15","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-05-22","5","8956","272","0.030370701205895488","4","7","67","34","3","17","109","0","0","0","0","0","0","45","31","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-05-23","11","20333","590","0.029016869129002115","8","12","89","61","24","9","221","0","0","0","0","0","0","176","166","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-05-24","16","32442","1429","0.04404783922076321","14","26","78","46","30","4","680","0","0","0","0","0","0","150","109","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-05-25","2","7111","220","0.03093798340599072","6","0","15","11","1","0","130","0","0","0","0","0","0","40","9","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-05-26","6","21942","373","0.016999361954243005","10","5","107","47","33","14","139","0","0","0","0","0","0","213","18","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-05-27","2","8708","145","0.016651355075792375","2","3","24","19","19","0","65","0","0","0","0","0","0","53","13","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-05-28","9","10166","318","0.03128073972063742","2","14","25","17","21","0","227","0","0","0","0","0","0","15","11","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-05-29","13","12474","740","0.05932339265672599","0","13","75","82","44","0","280","0","0","0","0","0","0","412","246","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-05-30","10","19811","430","0.02170511332088234","18","10","90","56","31","0","148","0","0","0","0","0","0","82","77","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-05-31","7","17117","322","0.018811707659052403","4","6","28","28","30","0","129","0","0","0","0","0","0","103","97","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
